NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ESCOLA;TP_ENSINO;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
180007783512;2018;2;M;0.0;5;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;431.7;557.4;432.3;556.0;AAEBCAADCBCAEEDCABBACDDBCAABECEECBDDBBDDEADAB;EAADBBAAECECEEAECAACADCAEDCAAEBEEEAABACEDBBDD;ACABC99999EACCEBAAACBBAACAEABDAAACABDEABDBDEABCBAB;DCBBDBCDEABAACEDADAACDEDDADCCBEEDDBBADAABCCDD;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;140.0;40.0;40.0;140.0;40.0;400.0;E;E;C;C;11;C;A;A;D;A;A;C;A;B;A;A;A;A;B;B;B;C;A;A;A
180007784886;2018;4;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;0.0;0.0;1.0;448.0;;;460.0;446.5;;;385.0;EEDBDADEABBBDDABABDEBAEDCBADEACCAECAAAEDACBDE;;;ACCDBADDEACDDBCBCEECADCCACABABAABDAACADBBCABD;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;;;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;;;;;;;;E;E;B;B;5;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
180007784949;2018;3;M;0.0;3;2;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;450.0;453.0;458.0;461.0;402.2;573.5;513.1;611.3;EBCBABDACBADDBCADCCCAEDCCBEEDADCBDBACDDBEBACD;CCBEABAEDAEDCDACABABECBDAECEABCABEDBADABDCDED;99999ACBDBBADADEAAABCBADEBBAEACBEACDBABBAACEACBCCE;ECDACCCEAACECDDBCCAEEACBACABCADDBABDAADDCDCEB;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1.0;120.0;120.0;120.0;120.0;80.0;560.0;E;E;A;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
180007788110;2018;2;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;448.0;454.0;457.0;460.0;421.8;424.4;448.0;501.3;EAAEABDBACDBCECDABCABCCDBABBCAAEBABCACEAAAAAB;AEABDDCABBDABDEBAADAABABBAABBAAEBABABDBABBAAD;99999CDBEBAEACCACAEAABBABBEDDCAABABEACDDACDDBBAAAA;DCAACBBECDAECCACBBEBBBAADCDDBCDCACABBDDACCAAB;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1.0;120.0;120.0;120.0;140.0;100.0;600.0;B;E;B;F;4;B;C;B;C;A;A;B;A;B;A;A;A;A;B;B;A;D;A;A;B
180007791976;2018;3;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;448.0;454.0;457.0;460.0;502.9;601.7;563.5;492.4;AAAEBAEBABACBDCBAEDDDCADDEECCAECDADDACEDBBBEE;AAECCABBAAACBBEEAEADCCEDEAAEAEAAEACCBBABEEBAA;CDEEE99999ACACDBBDBDEAEAABAADDAEDADCDDBBEDCAAACCEA;DADEEBCCADAEDDBBACEEABDBDDEACDCCDADBADBAABACD;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1.0;160.0;120.0;140.0;140.0;40.0;600.0;E;E;C;C;5;C;A;C;D;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B
180007793512;2018;3;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;448.0;454.0;457.0;460.0;496.2;457.1;443.4;491.8;CDBDEECBCCABCCDEDBDCBDDDAACEEBAABCCECCEEBEBBA;BEBBBCDEDCCDACDBABBACCADEEBEEBDAABEBBBDADAAAE;CBBDE99999BBCABACEECEAECDEABBBBDABCDADBCAEDABAEDAE;DEAABBAECBADDDABBABEBBEBADBECBDDECBCDDAACACBC;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1.0;100.0;100.0;100.0;80.0;20.0;400.0;C;C;A;A;5;C;A;D;E;A;A;B;B;B;A;A;A;A;B;A;A;B;A;A;A
180007806138;2018;4;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;448.0;454.0;457.0;460.0;405.8;499.4;438.4;508.3;DACCAADDDEDBDCAAECCCBDEDDABCDCBBBBCCACBBCADAE;AEEDACDABCEEAADDAACBCEADEEADAAEEBDABBBBADEDAE;99999BDACBAACBBEDEACABEBCCEDDBADACCCAEDAACDBCAABCB;ABDABDDACEAADCADEBCCBEACEDEEAACAAEDBADBDEBCDD;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1.0;160.0;120.0;120.0;140.0;80.0;620.0;A;C;A;A;7;C;A;B;D;A;A;B;A;B;A;A;A;A;B;B;A;D;A;A;B
180007815049;2018;3;F;0.0;4;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;448.0;454.0;457.0;460.0;393.4;524.2;444.4;383.9;AABAAAEAAAAAAABCCEDEDABBAAABBACAAAEBACEBAAAAA;AAADAAAAAAEAAADDCEBCBEAEDBEDBAAABBABBCCECBABC;EDAAA99999EABAEADABAECBABABABACDABCAAADBCEBAAAEAAB;DBAABBDDBDEBDDEBBEACABAAACAABECDAADCADDBCCBCB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1.0;120.0;120.0;120.0;100.0;60.0;520.0;B;E;B;B;7;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A
180007816265;2018;2;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;515.2;627.7;573.5;525.5;ABBEDABBCCBBBAECBEECCDDBBDABCCCAABBABEDCCEBAE;AAEBABCCEBCEEDECBCCADACADBCEDAEACCBCEACAABAEC;BBCAC99999CDBBABABACEBEDEDCABDCBACEDABCCBEEDBEAABA;DDBBEDDDBEBECDADABABEEEDBABEAECBDBACDEABDCCBE;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;80.0;120.0;100.0;80.0;20.0;400.0;D;D;B;A;5;C;B;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
180007826723;2018;4;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;447.0;452.0;456.0;459.0;411.7;441.3;393.6;425.2;DBEAEEAEADCEBBBBEEBDEEEBDCEEBACAABCBCBEABBCBE;DCCBCEBAEEAADBCCBDABDCEEBDADCABACEBBCABEDCECB;BEDBC99999EDDBCBBACAEADEABBADBECCDEEBBCECABB*DACED;DBEBCEADEABECABDBBCACBBADDDCAEAEECBBBBAADCDED;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1.0;80.0;120.0;100.0;100.0;0.0;400.0;C;C;B;B;4;B;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A
180007827601;2018;3;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;436.2;617.4;503.3;542.5;CDCDEBCECDEDBDDEDCBACDABCCEBCBCABCADBCECBDBEB;ABBDDCAAECBADDEABCECBBBCDBCEAEECCBBBAACADBCBD;99999BBDDDEACCACEBDCDCACCEBCCDBEADCDADCACBEEDBBBAC;DDDCDDACDDEBADADADBACEBCBDBBBBDCCEDDBDAEBEBAE;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;120.0;40.0;40.0;120.0;40.0;360.0;H;E;F;B;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
180007840521;2018;3;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;A;B;8;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A
180007842139;2018;3;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;444.9;465.2;423.0;607.9;BCBBBADCBBEBDEDABAEEDADBDEACBCACACEBDDCBABDEB;EDCEDCACEABDDEAAEDBCDEBECCEACEADCBDCCACDBEBDD;DDBBC99999DAECDECCDAABCDCACBBBAEBAEBBBAEEDDADEACAA;DCCDABDBBDDCCABDADDACCEAAEBCBCEDDECCDEBAABBEB;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;120.0;40.0;40.0;120.0;40.0;360.0;D;D;B;B;5;C;A;B;D;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B
180007843900;2018;3;M;0.0;1;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;C;2;C;A;C;C;A;B;B;A;B;A;A;A;A;C;A;A;B;A;A;A
180007850271;2018;4;F;;0;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;448.0;454.0;457.0;460.0;425.6;478.9;352.6;381.5;DDBEACCDAAEDCBEEADBCBDAECAADCBBDBBECBEBAAABBA;BBAACACADAABEABBEEB.ED.ABDBBCDECABEBAABEAAAAB;99999CCBDDBBAACADDADABBABAABAEEAADCA*ACAAEBEBBBEAE;BACAEAEACDCAAAEEADBADBCBAABEBEEEACCADDAABEABA;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1.0;80.0;40.0;40.0;80.0;40.0;280.0;A;A;B;B;6;B;A;C;B;A;A;C;A;C;B;A;A;A;C;B;A;C;A;A;A
180007852334;2018;4;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;1;;;;;;;;;;;;G;C;D;B;2;C;A;B;B;A;A;B;A;B;A;A;A;A;B;B;B;C;A;A;B
180007856138;2018;2;F;0.0;3;1;1;1.0;1.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;540.0;678.0;633.6;518.4;CEABBEBDEDEBDCEACBABBEDEBEADDBADCBCAEABDEAABD;EDCACBDAECCEDEEADEEECEDABEBEDAEEECBEEDCAABADE;BBAEC99999CECBABDBADEBDDEBBEABECAABDACCABCDDBACADA;BDDBAECACAAECCEEACEDCDBAACDACBBDABBBBCDAEADDA;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;120.0;120.0;120.0;100.0;40.0;500.0;C;F;B;D;4;C;A;C;C;A;B;B;B;A;A;A;A;A;B;A;B;E;A;B;A
180007856510;2018;6;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;447.0;452.0;456.0;459.0;481.9;488.9;481.0;490.3;EEDCCEEAEECBDCEBCCBCAAADAEEAEEDACEAAAAECDDBDE;ECEEC*AACADDEDEADCAECAACEAACEDEAAAEEEEAAEECBB;99999AEBEEECECDEBDEEDBEEEACBABEEABEEDADADACAEDACEC;EEACAEEAECDBBCEBBDCCCBDADDDEEBABEAEAEADDDDBBD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1.0;120.0;40.0;40.0;100.0;40.0;340.0;B;B;A;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
180007856643;2018;5;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;1;;;;;;;;;;;;A;C;A;B;8;B;A;B;C;A;B;B;B;B;A;A;A;A;C;B;A;E;A;A;A
180007857792;2018;5;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;447.0;452.0;456.0;459.0;467.4;535.5;433.8;460.0;BDCCBDAADECBABEEBDBACBEAEDBDAACABBACCBECD*BAE;BD*CCEABDBBADBCADABABEAABDAACDC*BBBBCEDACACED;99999EDDDAEBACBBDAACBBDBDDAACACCBCEBCEDABEACDCECAC;BCBACBADBABDACCDBCCABCAEBADCBABCCACDBADECADBC;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1.0;80.0;100.0;60.0;100.0;20.0;360.0;C;B;B;B;8;D;A;B;C;A;A;B;A;B;B;A;A;A;B;B;A;E;A;A;A
180007859617;2018;2;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;448.0;454.0;457.0;460.0;493.9;531.7;591.2;587.5;BCEBCADEEBDAAEEBEEDDAEDDEADEECBBAADEACEEABAAC;CEDAAABAEDEBBAEABBAEBCADEAABCADDABDABDDAAEDAC;CBAEC99999CCADEBBBCDEAEBABDADEDDCABCBEBCADBBABEEEB;DCBDDADBBEABDECDABEDEBCBCEEDECCEEBDDADDDEACAC;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1.0;120.0;120.0;120.0;120.0;20.0;500.0;E;F;C;D;4;G;A;C;D;B;A;C;A;B;A;A;A;A;C;B;B;D;B;C;B
180007861427;2018;5;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;450.0;453.0;458.0;461.0;498.0;552.6;437.0;443.1;BBDCEAECDCEAABCDAEBDCECECAAEDCDEBBBEBBBECDBEC;CBBBBDAADCBCEBACEDECECEBDCABECEDBCBCBEBBCCDCA;99999DAEBBEBCEBCDBDADECDADEAABEDCDCBEAABAAAECDBCDE;ACCDCDCCECBBDBCECBBCCBCCBCDCBCBABBCDCACCBCBAC;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1.0;140.0;120.0;120.0;140.0;60.0;580.0;E;D;C;B;5;C;A;B;C;A;B;B;B;A;A;A;A;A;B;B;A;C;B;A;A
180007861432;2018;5;M;;0;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;485.3;598.5;545.0;510.5;CCDEAEBBCDEBEEDEBBEDDEBCCEDBDDACCCBDBEADEBBCE;CDABBBEADCBEEAEECEEAEECCDEBADADDEBBDAADBBCBCA;EBECC99999CAEBCBDCACECDCDDBDEDACBECDBCACDBDEBECBDC;CDDBCCDCCDABCDBDADABCDADBDDAAECEDCACDCDADEDBC;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;100.0;120.0;120.0;100.0;60.0;500.0;E;E;C;C;5;C;A;C;C;A;B;B;A;A;A;A;A;A;C;B;A;A;A;A;B
180007861667;2018;3;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;7;B;A;B;E;A;B;B;B;B;A;A;A;A;B;B;A;A;A;A;A
180007864125;2018;4;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;405.5;452.1;487.9;425.4;EEBACDACBACCABBEDBDEEABDDAAECBBBCCBCDECBBEDBB;EEBCBBCDBDBCECDAAEEBCEACDDCDCDDDDDBADCAADBCAC;EBECC99999CBCBCCECCAADBDCDBCDEECAACECAECAABDABDBEB;CCCBACBABACACEADBBACBBBEAEDDCCEEACADCBAEAABDB;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;140.0;120.0;120.0;160.0;80.0;620.0;B;C;F;F;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
180007868063;2018;2;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;378.3;558.1;470.9;441.1;CEACADDBEDCBABEACBDDADECDBBACDDDAEDEBAACBDBDC;AEACCBAAACEABEEEABDBACCADBDAECABDCEABDCBBBCBA;ECBAD99999BACCBBDAACCADABAAEADBBAAABCBDBDBCACBAADC;ACEDBEEEDCEABEBCAAEDDBDABDAEDABCEDBACACAECDAB;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;100.0;120.0;80.0;100.0;0.0;400.0;E;E;D;D;6;D;A;C;D;B;A;B;A;B;A;B;A;A;D;B;A;E;A;B;B
180007870657;2018;3;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;F;F;3;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A
180007877330;2018;2;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;449.0;451.0;455.0;462.0;470.2;453.3;455.8;513.7;EEBAAADEDAAACEDEBABCDCABEDBACDEADBAEBDBACEDEB;BADCCDADADECEDCADEBDCABBBDDCAAEEDDBEEEADAEEDC;BCCCE99999BBEEABAABEBCCDEADABCCDACDBDBCDBBDCDBBDDD;CDABECACCBCCADAAACBADBECDDEABDEDBEACADAABDEBD;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1.0;140.0;120.0;80.0;140.0;0.0;480.0;C;D;A;F;6;B;A;B;D;A;B;B;B;B;A;A;A;A;C;B;A;C;A;A;A
180007878361;2018;3;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;450.0;453.0;458.0;461.0;425.7;543.7;511.4;448.4;DBDABABDBBDDDBDCBDBEACCEADCCBBEABCBACBEDCAABB;AABEAAEACDEBBBADDAACDABAADCADBBACDACDEBAAEBDA;99999BCEABAADBCEEBDACAADAABDCECACCEBBEEBAAADCAABAD;BEEAABDBADBDBDABBACBECCBADBCBBAEAABAAAAEDDDAC;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1.0;120.0;40.0;40.0;100.0;40.0;340.0;C;E;C;B;3;B;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
180007878428;2018;3;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1.0;1.0;1.0;1.0;447.0;452.0;456.0;459.0;425.3;448.0;433.1;421.1;BCBBACBDAADEBBBCBCDCEBCEEADDAABAEAABABCCBDBCB;DEAACEDAEEAAADCABADEBAADBBBBADBEABDCCADDAEEBB;BDDCE99999EAEADBAAAABBEABBAABACABBEADBDCAABAEBDAEA;CECBCEBADCEAAEEDDBAACBDDEDCAEECADABAEADAAABDD;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1.0;80.0;80.0;80.0;80.0;0.0;320.0;C;E;A;A;9;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
180007879757;2018;5;M;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;C;C;4;B;A;B;C;A;B;B;B;A;A;A;A;A;B;B;A;B;A;A;A
180007882095;2018;5;F;0.0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;0.0;0.0;0.0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;7;B;A;B;E;A;B;B;B;B;A;A;A;A;B;B;A;B;A;A;A
180007883448;2018;3;F;0.0;0;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0.0;1.0;1.0;0.0;;454.0;457.0;;;515.7;534.1;;;CEDCADCBAAEBBDBBDEDACEADBBCACDEBBEBABBDADEACB;99999BDDECBAADDEBEBEEAACDBCEDEBDABEDEDDBDCBDABCECA;;1;;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;;1.0;120.0;40.0;40.0;120.0;40.0;360.0;H;C;B;F;5;B;A;B;C;A;B;A;A;B;A;A;A;A;B;A;A;C;A;A;A
